id,user_id,action_type_id,value,points_awarded,date
2615,19,3,6.0,3,2025-10-10
2616,19,4,0.38,22,2025-10-10
2617,19,5,5.0,3,2025-10-10
2618,19,1,15.44,3,2025-10-11
2619,19,2,86.59,0,2025-10-11
2620,19,3,10.0,2,2025-10-11
2621,19,4,1.3,13,2025-10-11
2622,19,5,4.0,4,2025-10-11
2623,19,1,10.61,2,2025-10-12
2624,19,2,18.26,1,2025-10-12
2625,19,3,6.0,3,2025-10-12
2626,19,4,1.73,11,2025-10-12
2627,19,5,3.0,5,2025-10-12
2628,19,1,18.2,4,2025-10-13
2629,19,2,127.61,0,2025-10-13
2630,19,3,2.0,7,2025-10-13
2631,19,4,1.54,12,2025-10-13
2632,19,5,1.0,10,2025-10-13
2633,19,1,12.12,2,2025-10-14
2634,19,2,64.71,0,2025-10-14
2635,19,3,6.0,3,2025-10-14
2636,19,4,1.01,15,2025-10-14
2637,19,5,4.0,4,2025-10-14
2638,19,1,5.47,1,2025-10-15
2639,19,2,173.81,0,2025-10-15
2640,19,3,4.0,4,2025-10-15
2641,19,4,1.07,14,2025-10-15
2642,19,5,1.0,10,2025-10-15
2643,19,1,17.73,4,2025-10-16
2644,19,2,97.09,0,2025-10-16
2645,19,3,8.0,2,2025-10-16
2646,19,4,1.76,11,2025-10-16
2647,19,5,5.0,3,2025-10-16
2648,19,1,4.35,1,2025-10-17
2649,19,2,45.65,0,2025-10-17
2650,19,3,4.0,4,2025-10-17
2651,19,4,1.47,12,2025-10-17
2652,19,5,5.0,3,2025-10-17
2653,19,1,19.5,4,2025-10-18
2654,19,2,40.23,0,2025-10-18
2655,19,3,8.0,2,2025-10-18
2656,19,4,1.48,12,2025-10-18
2657,19,5,2.0,7,2025-10-18
2658,19,1,11.25,2,2025-10-19
2659,19,2,109.08,0,2025-10-19
2660,19,3,10.0,2,2025-10-19
2661,19,4,1.51,12,2025-10-19
2662,19,5,5.0,3,2025-10-19
2663,19,1,5.72,1,2025-10-20
2664,19,2,154.04,0,2025-10-20
2665,19,4,1.19,14,2025-10-20
2666,19,1,1.13,0,2025-10-21
2667,19,2,55.39,0,2025-10-21
2668,19,3,2.0,7,2025-10-21
2669,19,4,1.97,10,2025-10-21
2670,19,5,5.0,3,2025-10-21
2671,19,1,13.81,3,2025-10-22
2672,19,2,60.17,0,2025-10-22
2673,19,3,8.0,2,2025-10-22
2674,19,4,0.35,22,2025-10-22
2675,19,5,3.0,5,2025-10-22
2676,19,1,14.79,3,2025-10-23
2677,19,2,157.02,0,2025-10-23
2678,19,3,10.0,2,2025-10-23
2679,19,4,1.25,13,2025-10-23
2680,19,5,1.0,10,2025-10-23
2681,19,1,13.92,3,2025-10-24
2682,19,2,127.8,0,2025-10-24
2683,19,4,1.88,10,2025-10-24
2684,19,5,3.0,5,2025-10-24
2685,19,1,13.7,3,2025-10-25
2686,19,2,174.19,0,2025-10-25
2687,19,4,0.32,23,2025-10-25
2688,19,5,2.0,7,2025-10-25
2689,19,1,17.21,3,2025-10-26
2690,19,2,85.32,0,2025-10-26
2691,19,3,3.0,5,2025-10-26
2692,19,4,1.85,11,2025-10-26
2693,19,5,5.0,3,2025-10-26
2694,19,1,11.77,2,2025-10-27
2695,19,2,135.54,0,2025-10-27
2696,19,3,3.0,5,2025-10-27
2697,19,4,1.62,11,2025-10-27
2698,19,5,1.0,10,2025-10-27
2699,19,1,13.65,3,2025-10-28
2700,19,2,41.79,0,2025-10-28
2701,19,3,2.0,7,2025-10-28
2702,19,4,1.55,12,2025-10-28
2703,19,1,11.13,2,2025-10-29
2704,19,2,32.11,0,2025-10-29
2705,19,3,9.0,2,2025-10-29
2706,19,4,1.74,11,2025-10-29
2707,19,1,3.1,1,2025-10-30
2708,19,2,36.13,0,2025-10-30
2709,19,3,5.0,3,2025-10-30
2710,19,4,1.31,13,2025-10-30
2711,19,5,5.0,3,2025-10-30
2712,19,1,9.81,2,2025-10-31
2713,19,2,107.36,0,2025-10-31
2714,19,3,5.0,3,2025-10-31
2715,19,4,0.42,21,2025-10-31
2716,19,5,5.0,3,2025-10-31
2717,19,1,3.68,1,2025-11-01
2718,19,2,21.59,0,2025-11-01
2719,19,3,8.0,2,2025-11-01
2720,19,4,0.57,19,2025-11-01
2721,19,5,4.0,4,2025-11-01
2722,19,1,4.42,1,2025-11-02
2723,19,2,46.27,0,2025-11-02
2724,19,3,5.0,3,2025-11-02
2725,19,4,0.86,16,2025-11-02
2726,19,5,2.0,7,2025-11-02
2727,19,1,10.61,2,2025-11-03
2728,19,2,179.43,0,2025-11-03
2729,19,3,10.0,2,2025-11-03
2730,19,4,0.31,23,2025-11-03
2731,19,5,5.0,3,2025-11-03
2732,19,1,12.85,3,2025-11-04
2733,19,2,166.16,0,2025-11-04
2734,19,3,3.0,5,2025-11-04
2735,19,4,1.93,10,2025-11-04
2736,19,5,5.0,3,2025-11-04
2737,19,1,15.92,3,2025-11-05
2738,19,2,29.27,0,2025-11-05
2739,19,3,4.0,4,2025-11-05
2740,19,4,1.22,14,2025-11-05
2741,19,5,2.0,7,2025-11-05
2742,19,1,15.41,3,2025-11-06
2743,19,2,97.43,0,2025-11-06
2744,19,3,8.0,2,2025-11-06
2745,19,4,1.06,15,2025-11-06
2746,20,1,6.41,1,2025-10-08
2747,20,2,24.0,0,2025-10-08
2748,20,3,1.0,10,2025-10-08
2749,20,4,0.58,19,2025-10-08
2750,20,5,4.0,4,2025-10-08
2751,20,1,4.22,1,2025-10-09
2752,20,2,117.02,0,2025-10-09
2753,20,3,3.0,5,2025-10-09
2754,20,4,1.77,11,2025-10-09
2755,20,5,3.0,5,2025-10-09
2756,20,1,16.57,3,2025-10-10
2757,20,2,159.37,0,2025-10-10
2758,20,3,6.0,3,2025-10-10
2759,20,4,1.4,13,2025-10-10
2760,20,1,9.18,2,2025-10-11
2761,20,2,66.39,0,2025-10-11
2762,20,3,1.0,10,2025-10-11
2763,20,4,0.42,21,2025-10-11
2764,20,5,1.0,10,2025-10-11
2765,20,1,11.5,2,2025-10-12
2766,20,2,48.7,0,2025-10-12
2767,20,3,4.0,4,2025-10-12
2768,20,4,0.99,15,2025-10-12
2769,20,5,3.0,5,2025-10-12
2770,20,1,0.34,0,2025-10-13
2771,20,2,124.46,0,2025-10-13
2772,20,3,8.0,2,2025-10-13
2773,20,4,0.31,23,2025-10-13
2774,20,5,5.0,3,2025-10-13
2775,20,1,11.71,2,2025-10-14
2776,20,2,129.15,0,2025-10-14
2777,20,3,1.0,10,2025-10-14
2778,20,4,0.91,16,2025-10-14
2779,20,5,4.0,4,2025-10-14
2780,20,1,6.03,1,2025-10-15
2781,20,2,24.71,0,2025-10-15
2782,20,3,7.0,2,2025-10-15
2783,20,4,0.95,15,2025-10-15
2784,20,5,5.0,3,2025-10-15
2785,20,1,4.4,1,2025-10-16
2786,20,2,136.95,0,2025-10-16
2787,20,3,8.0,2,2025-10-16
2788,20,4,0.8,17,2025-10-16
2789,20,5,5.0,3,2025-10-16
2790,20,1,18.28,4,2025-10-17
2791,20,2,145.15,0,2025-10-17
2792,20,3,10.0,2,2025-10-17
2793,20,4,0.93,16,2025-10-17
2794,20,1,2.46,0,2025-10-18
2795,20,2,10.86,1,2025-10-18
2796,20,3,9.0,2,2025-10-18
2797,20,4,0.97,15,2025-10-18
2798,20,5,4.0,4,2025-10-18
2799,20,1,14.97,3,2025-10-19
2800,20,2,163.6,0,2025-10-19
2801,20,3,5.0,3,2025-10-19
2802,20,4,0.66,18,2025-10-19
2803,20,5,5.0,3,2025-10-19
2804,20,1,3.68,1,2025-10-20
2805,20,2,114.87,0,2025-10-20
2806,20,3,4.0,4,2025-10-20
2807,20,4,0.63,18,2025-10-20
2808,20,5,1.0,10,2025-10-20
2809,20,1,1.09,0,2025-10-21
2810,20,2,137.68,0,2025-10-21
2811,20,3,8.0,2,2025-10-21
2812,20,4,1.08,14,2025-10-21
2813,20,5,4.0,4,2025-10-21
2814,20,1,5.01,1,2025-10-22
2815,20,2,43.56,0,2025-10-22
2816,20,3,9.0,2,2025-10-22
2817,20,4,1.13,14,2025-10-22
2818,20,5,2.0,7,2025-10-22
2819,20,1,4.69,1,2025-10-23
2820,20,2,58.47,0,2025-10-23
2821,20,3,1.0,10,2025-10-23
2822,20,4,1.83,11,2025-10-23
2823,20,5,2.0,7,2025-10-23
2824,20,1,13.19,3,2025-10-24
2825,20,2,127.89,0,2025-10-24
2826,20,3,2.0,7,2025-10-24
2827,20,4,1.26,13,2025-10-24
2828,20,5,2.0,7,2025-10-24
2829,20,1,3.37,1,2025-10-25
2830,20,2,63.25,0,2025-10-25
2831,20,3,3.0,5,2025-10-25
2832,20,4,1.51,12,2025-10-25
2833,20,5,5.0,3,2025-10-25
2834,20,1,2.69,1,2025-10-26
2835,20,2,134.61,0,2025-10-26
2836,20,3,7.0,2,2025-10-26
2837,20,4,1.09,14,2025-10-26
2838,20,5,2.0,7,2025-10-26
2839,20,1,2.18,0,2025-10-27
2840,20,2,119.74,0,2025-10-27
2841,20,3,1.0,10,2025-10-27
2842,20,4,1.73,11,2025-10-27
2843,20,5,1.0,10,2025-10-27
2844,20,1,14.67,3,2025-10-28
2845,20,2,116.53,0,2025-10-28
2846,20,3,1.0,10,2025-10-28
2847,20,4,1.82,11,2025-10-28
2848,20,5,4.0,4,2025-10-28
2849,20,1,11.58,2,2025-10-29
2850,20,2,140.76,0,2025-10-29
2851,20,3,3.0,5,2025-10-29
2852,20,4,1.84,11,2025-10-29
2853,20,5,4.0,4,2025-10-29
2854,20,1,10.79,2,2025-10-30
2855,20,2,121.16,0,2025-10-30
2856,20,3,2.0,7,2025-10-30
2857,20,4,0.92,16,2025-10-30
2858,20,5,1.0,10,2025-10-30
2859,20,1,17.14,3,2025-10-31
2860,20,2,32.76,0,2025-10-31
2861,20,3,8.0,2,2025-10-31
2862,20,4,1.17,14,2025-10-31
2863,20,5,3.0,5,2025-10-31
2864,20,7,1.0,2,2025-10-31
2865,20,1,4.78,1,2025-11-01
2866,20,2,173.88,0,2025-11-01
2867,20,3,9.0,2,2025-11-01
2868,20,4,1.46,12,2025-11-01
2869,20,5,4.0,4,2025-11-01
2870,20,1,11.33,2,2025-11-02
2871,20,2,106.19,0,2025-11-02
2872,20,3,2.0,7,2025-11-02
2873,20,4,1.55,12,2025-11-02
2874,20,5,3.0,5,2025-11-02
2875,20,1,15.23,3,2025-11-03
2876,20,2,49.4,0,2025-11-03
2877,20,3,4.0,4,2025-11-03
2878,20,4,0.93,16,2025-11-03
2879,20,1,15.83,3,2025-11-04
2880,20,2,75.98,0,2025-11-04
2881,20,3,7.0,2,2025-11-04
2882,20,4,1.8,11,2025-11-04
2883,20,1,14.07,3,2025-11-05
2884,20,2,98.63,0,2025-11-05
2885,20,3,4.0,4,2025-11-05
2886,20,4,1.72,11,2025-11-05
2887,20,5,2.0,7,2025-11-05
2888,20,1,7.53,2,2025-11-06
2889,20,2,74.35,0,2025-11-06
2890,20,3,9.0,2,2025-11-06
2891,20,4,1.41,12,2025-11-06
2892,21,1,18.14,4,2025-10-08
2893,21,2,97.78,0,2025-10-08
2894,21,3,5.0,3,2025-10-08
2895,21,4,1.69,11,2025-10-08
2896,21,5,2.0,7,2025-10-08
2897,21,1,12.08,2,2025-10-09
2898,21,2,95.31,0,2025-10-09
2899,21,3,2.0,7,2025-10-09
2900,21,4,1.05,15,2025-10-09
2901,21,5,1.0,10,2025-10-09
2902,21,1,4.23,1,2025-10-10
2903,21,2,41.77,0,2025-10-10
2904,21,3,5.0,3,2025-10-10
2905,21,4,1.32,13,2025-10-10
2906,21,1,6.6,1,2025-10-11
2907,21,2,29.27,0,2025-10-11
2908,21,3,10.0,2,2025-10-11
2909,21,4,1.11,14,2025-10-11
2910,21,5,1.0,10,2025-10-11
2911,21,1,8.22,2,2025-10-12
2912,21,2,51.42,0,2025-10-12
2913,21,3,2.0,7,2025-10-12
2914,21,4,1.27,13,2025-10-12
2915,21,5,1.0,10,2025-10-12
2916,21,1,17.82,4,2025-10-13
2917,21,2,34.97,0,2025-10-13
2918,21,3,2.0,7,2025-10-13
2919,21,4,0.74,17,2025-10-13
2920,21,5,1.0,10,2025-10-13
2921,21,1,19.38,4,2025-10-14
2922,21,2,118.4,0,2025-10-14
2923,21,3,10.0,2,2025-10-14
2924,21,4,1.7,11,2025-10-14
2925,21,1,9.43,2,2025-10-15
2926,21,2,91.88,0,2025-10-15
2927,21,3,3.0,5,2025-10-15
2928,21,4,1.71,11,2025-10-15
2929,21,5,4.0,4,2025-10-15
2930,21,1,15.35,3,2025-10-16
2931,21,2,115.95,0,2025-10-16
2932,21,3,8.0,2,2025-10-16
2933,21,4,0.75,17,2025-10-16
2934,21,5,5.0,3,2025-10-16
2935,21,1,11.93,2,2025-10-17
2936,21,2,21.7,0,2025-10-17
2937,21,3,6.0,3,2025-10-17
2938,21,4,0.96,15,2025-10-17
2939,21,6,1.0,1,2025-10-17
2940,21,1,18.19,4,2025-10-18
2941,21,2,126.34,0,2025-10-18
2942,21,3,2.0,7,2025-10-18
2943,21,4,1.33,13,2025-10-18
2944,21,5,1.0,10,2025-10-18
2945,21,1,0.78,0,2025-10-19
2946,21,2,143.26,0,2025-10-19
2947,21,3,8.0,2,2025-10-19
2948,21,4,1.58,12,2025-10-19
2949,21,1,12.07,2,2025-10-20
2950,21,2,150.68,0,2025-10-20
2951,21,3,10.0,2,2025-10-20
2952,21,4,1.4,12,2025-10-20
2953,21,5,4.0,4,2025-10-20
2954,21,1,13.95,3,2025-10-21
2955,21,2,82.92,0,2025-10-21
2956,21,3,7.0,2,2025-10-21
2957,21,4,1.64,11,2025-10-21
2958,21,5,3.0,5,2025-10-21
2959,21,1,18.16,4,2025-10-22
2960,21,2,152.32,0,2025-10-22
2961,21,3,9.0,2,2025-10-22
2962,21,4,0.47,20,2025-10-22
2963,21,5,1.0,10,2025-10-22
2964,21,1,18.2,4,2025-10-23
2965,21,2,24.25,0,2025-10-23
2966,21,3,9.0,2,2025-10-23
2967,21,4,1.79,11,2025-10-23
2968,21,5,3.0,5,2025-10-23
2969,21,7,1.0,2,2025-10-23
2970,21,1,14.87,3,2025-10-24
2971,21,2,11.21,1,2025-10-24
2972,21,3,8.0,2,2025-10-24
2973,21,4,0.5,20,2025-10-24
2974,21,1,16.09,3,2025-10-25
2975,21,2,79.5,0,2025-10-25
2976,21,3,1.0,10,2025-10-25
2977,21,4,0.56,19,2025-10-25
2978,21,5,5.0,3,2025-10-25
2979,21,1,10.72,2,2025-10-26
2980,21,2,105.99,0,2025-10-26
2981,21,3,9.0,2,2025-10-26
2982,21,4,0.77,17,2025-10-26
2983,21,5,5.0,3,2025-10-26
2984,21,1,11.04,2,2025-10-27
2985,21,2,104.79,0,2025-10-27
2986,21,3,2.0,7,2025-10-27
2987,21,4,0.93,16,2025-10-27
2988,21,5,4.0,4,2025-10-27
2989,21,1,11.55,2,2025-10-28
2990,21,2,141.61,0,2025-10-28
2991,21,3,6.0,3,2025-10-28
2992,21,4,1.55,12,2025-10-28
2993,21,5,5.0,3,2025-10-28
2994,21,1,15.66,3,2025-10-29
2995,21,2,171.37,0,2025-10-29
2996,21,3,1.0,10,2025-10-29
2997,21,4,0.66,18,2025-10-29
2998,21,5,3.0,5,2025-10-29
2999,21,1,12.28,2,2025-10-30
3000,21,2,126.38,0,2025-10-30
3001,21,4,0.57,19,2025-10-30
3002,21,5,5.0,3,2025-10-30
3003,21,6,1.0,1,2025-10-30
3004,21,1,2.91,1,2025-10-31
3005,21,2,167.4,0,2025-10-31
3006,21,3,6.0,3,2025-10-31
3007,21,4,0.45,21,2025-10-31
3008,21,5,2.0,7,2025-10-31
3009,21,1,0.76,0,2025-11-01
3010,21,2,75.34,0,2025-11-01
3011,21,3,6.0,3,2025-11-01
3012,21,4,1.34,13,2025-11-01
3013,21,5,4.0,4,2025-11-01
3014,21,1,1.15,0,2025-11-02
3015,21,2,141.51,0,2025-11-02
3016,21,3,2.0,7,2025-11-02
3017,21,4,1.39,13,2025-11-02
3018,21,5,3.0,5,2025-11-02
3019,21,6,1.0,1,2025-11-02
3020,21,1,18.62,4,2025-11-03
3021,21,2,98.09,0,2025-11-03
3022,21,3,3.0,5,2025-11-03
3023,21,4,0.36,22,2025-11-03
3024,21,5,4.0,4,2025-11-03
3025,21,1,12.3,2,2025-11-04
3026,21,2,124.58,0,2025-11-04
3027,21,3,5.0,3,2025-11-04
3028,21,4,0.71,18,2025-11-04
3029,21,1,5.52,1,2025-11-05
3030,21,2,77.9,0,2025-11-05
3031,21,3,10.0,2,2025-11-05
3032,21,4,0.97,15,2025-11-05
3033,21,5,4.0,4,2025-11-05
3034,21,7,1.0,2,2025-11-05
3035,21,1,14.07,3,2025-11-06
3036,21,2,166.26,0,2025-11-06
3037,21,3,8.0,2,2025-11-06
3038,21,4,0.78,17,2025-11-06
3039,21,5,4.0,4,2025-11-06
3040,22,1,19.27,4,2025-10-08
3041,22,2,57.01,0,2025-10-08
3042,22,3,9.0,2,2025-10-08
3043,22,4,1.94,10,2025-10-08
3044,22,5,3.0,5,2025-10-08
3045,22,1,5.22,1,2025-10-09
3046,22,2,79.21,0,2025-10-09
3047,22,3,1.0,10,2025-10-09
3048,22,4,1.25,13,2025-10-09
3049,22,5,4.0,4,2025-10-09
3050,22,1,16.06,3,2025-10-10
3051,22,2,172.64,0,2025-10-10
3052,22,3,8.0,2,2025-10-10
3053,22,4,1.68,11,2025-10-10
3054,22,5,4.0,4,2025-10-10
3055,22,1,7.54,2,2025-10-11
3056,22,2,92.22,0,2025-10-11
3057,22,3,3.0,5,2025-10-11
3058,22,4,1.59,12,2025-10-11
3059,22,5,3.0,5,2025-10-11
3060,22,1,17.24,3,2025-10-12
3061,22,2,91.93,0,2025-10-12
3062,22,3,4.0,4,2025-10-12
3063,22,4,0.41,21,2025-10-12
3064,22,5,5.0,3,2025-10-12
3065,22,1,14.02,3,2025-10-13
3066,22,2,146.03,0,2025-10-13
3067,22,3,6.0,3,2025-10-13
3068,22,4,1.92,10,2025-10-13
3069,22,5,4.0,4,2025-10-13
3070,22,1,5.27,1,2025-10-14
3071,22,2,58.84,0,2025-10-14
3072,22,3,6.0,3,2025-10-14
3073,22,4,1.45,12,2025-10-14
3074,22,5,2.0,7,2025-10-14
3075,22,1,9.53,2,2025-10-15
3076,22,2,70.1,0,2025-10-15
3077,22,3,9.0,2,2025-10-15
3078,22,4,0.76,17,2025-10-15
3079,22,5,5.0,3,2025-10-15
3080,22,1,9.98,2,2025-10-16
3081,22,2,43.94,0,2025-10-16
3082,22,3,3.0,5,2025-10-16
3083,22,4,1.78,11,2025-10-16
3084,22,5,1.0,10,2025-10-16
3085,22,1,16.73,3,2025-10-17
3086,22,2,70.52,0,2025-10-17
3087,22,3,1.0,10,2025-10-17
3088,22,4,0.5,20,2025-10-17
3089,22,1,12.28,2,2025-10-18
3090,22,2,139.92,0,2025-10-18
3091,22,3,8.0,2,2025-10-18
3092,22,4,1.93,10,2025-10-18
3093,22,5,3.0,5,2025-10-18
3094,22,1,17.96,4,2025-10-19
3095,22,2,159.77,0,2025-10-19
3096,22,3,9.0,2,2025-10-19
3097,22,4,1.78,11,2025-10-19
3098,22,5,3.0,5,2025-10-19
3099,22,1,10.22,2,2025-10-20
3100,22,2,77.64,0,2025-10-20
3101,22,3,9.0,2,2025-10-20
3102,22,4,0.52,20,2025-10-20
3103,22,5,4.0,4,2025-10-20
3104,22,1,10.82,2,2025-10-21
3105,22,2,95.42,0,2025-10-21
3106,22,3,6.0,3,2025-10-21
3107,22,4,1.76,11,2025-10-21
3108,22,5,1.0,10,2025-10-21
3109,22,1,10.36,2,2025-10-22
3110,22,2,63.66,0,2025-10-22
3111,22,4,0.32,23,2025-10-22
3112,22,5,1.0,10,2025-10-22
3113,22,1,7.23,1,2025-10-23
3114,22,2,156.51,0,2025-10-23
3115,22,3,2.0,7,2025-10-23
3116,22,4,1.23,13,2025-10-23
3117,22,5,1.0,10,2025-10-23
3118,22,1,6.86,1,2025-10-24
3119,22,2,41.27,0,2025-10-24
3120,22,3,6.0,3,2025-10-24
3121,22,4,0.66,18,2025-10-24
3122,22,5,5.0,3,2025-10-24
3123,22,1,8.01,2,2025-10-25
3124,22,2,86.62,0,2025-10-25
3125,22,3,9.0,2,2025-10-25
3126,22,4,0.52,20,2025-10-25
3127,22,5,4.0,4,2025-10-25
3128,22,1,14.42,3,2025-10-26
3129,22,2,146.69,0,2025-10-26
3130,22,3,8.0,2,2025-10-26
3131,22,4,1.03,15,2025-10-26
3132,22,5,3.0,5,2025-10-26
3133,22,1,14.77,3,2025-10-27
3134,22,2,90.41,0,2025-10-27
3135,22,4,0.6,19,2025-10-27
3136,22,5,3.0,5,2025-10-27
3137,22,1,12.61,3,2025-10-28
3138,22,2,100.78,0,2025-10-28
3139,22,3,5.0,3,2025-10-28
3140,22,4,1.64,11,2025-10-28
3141,22,5,2.0,7,2025-10-28
3142,22,1,0.95,0,2025-10-29
3143,22,2,26.83,0,2025-10-29
3144,22,3,2.0,7,2025-10-29
3145,22,4,0.4,21,2025-10-29
3146,22,5,2.0,7,2025-10-29
3147,22,1,9.0,2,2025-10-30
3148,22,2,66.89,0,2025-10-30
3149,22,3,5.0,3,2025-10-30
3150,22,4,0.91,16,2025-10-30
3151,22,5,4.0,4,2025-10-30
3152,22,1,0.4,0,2025-10-31
3153,22,2,30.61,0,2025-10-31
3154,22,3,10.0,2,2025-10-31
3155,22,4,1.94,10,2025-10-31
3156,22,5,1.0,10,2025-10-31
3157,22,1,10.77,2,2025-11-01
3158,22,2,176.49,0,2025-11-01
3159,22,3,4.0,4,2025-11-01
3160,22,4,0.9,16,2025-11-01
3161,22,5,5.0,3,2025-11-01
3162,22,1,8.94,2,2025-11-02
3163,22,2,23.33,0,2025-11-02
3164,22,3,9.0,2,2025-11-02
3165,22,4,0.79,17,2025-11-02
3166,22,5,5.0,3,2025-11-02
3167,22,1,12.81,3,2025-11-03
3168,22,2,167.86,0,2025-11-03
3169,22,3,6.0,3,2025-11-03
3170,22,4,1.37,13,2025-11-03
3171,22,5,4.0,4,2025-11-03
3172,22,1,1.58,0,2025-11-04
3173,22,2,68.42,0,2025-11-04
3174,22,3,5.0,3,2025-11-04
3175,22,4,0.84,16,2025-11-04
3176,22,5,2.0,7,2025-11-04
3177,22,1,7.91,2,2025-11-05
3178,22,2,160.91,0,2025-11-05
3179,22,3,5.0,3,2025-11-05
3180,22,4,1.57,12,2025-11-05
3181,22,5,4.0,4,2025-11-05
3182,22,1,3.68,1,2025-11-06
3183,22,2,13.93,1,2025-11-06
3184,22,3,3.0,5,2025-11-06
3185,22,4,1.43,12,2025-11-06
3186,22,5,5.0,3,2025-11-06
3187,23,1,3.34,1,2025-10-08
3188,23,2,27.51,0,2025-10-08
3189,23,3,1.0,10,2025-10-08
3190,23,4,1.89,10,2025-10-08
3191,23,5,3.0,5,2025-10-08
3192,23,7,1.0,2,2025-10-08
3193,23,1,7.94,2,2025-10-09
3194,23,2,140.05,0,2025-10-09
3195,23,3,1.0,10,2025-10-09
3196,23,4,0.48,20,2025-10-09
3197,23,5,4.0,4,2025-10-09
3198,23,1,17.71,4,2025-10-10
3199,23,2,62.59,0,2025-10-10
3200,23,3,3.0,5,2025-10-10
3201,23,4,1.55,12,2025-10-10
3202,23,5,3.0,5,2025-10-10
3203,23,1,16.77,3,2025-10-11
3204,23,2,14.86,1,2025-10-11
3205,23,3,10.0,2,2025-10-11
3206,23,4,0.91,16,2025-10-11
3207,23,5,2.0,7,2025-10-11
3208,23,1,17.42,3,2025-10-12
3209,23,2,168.93,0,2025-10-12
3210,23,3,8.0,2,2025-10-12
3211,23,4,1.06,15,2025-10-12
3212,23,5,5.0,3,2025-10-12
3213,23,1,9.13,2,2025-10-13
3214,23,2,137.31,0,2025-10-13
3215,23,3,9.0,2,2025-10-13
3216,23,4,1.04,15,2025-10-13
3217,23,5,5.0,3,2025-10-13
3218,23,1,6.94,1,2025-10-14
3219,23,2,101.74,0,2025-10-14
3220,23,3,1.0,10,2025-10-14
3221,23,4,1.05,15,2025-10-14
3222,23,5,2.0,7,2025-10-14
3223,23,1,0.21,0,2025-10-15
3224,23,2,98.96,0,2025-10-15
3225,23,3,2.0,7,2025-10-15
3226,23,4,0.88,16,2025-10-15
3227,23,5,3.0,5,2025-10-15
3228,23,1,9.84,2,2025-10-16
3229,23,2,138.43,0,2025-10-16
3230,23,3,4.0,4,2025-10-16
3231,23,4,0.32,23,2025-10-16
3232,23,5,3.0,5,2025-10-16
3233,23,1,15.94,3,2025-10-17
3234,23,2,103.2,0,2025-10-17
3235,23,3,3.0,5,2025-10-17
3236,23,4,1.0,15,2025-10-17
3237,23,5,4.0,4,2025-10-17
3238,23,1,14.3,3,2025-10-18
3239,23,2,119.82,0,2025-10-18
3240,23,3,6.0,3,2025-10-18
3241,23,4,0.68,18,2025-10-18
3242,23,1,15.29,3,2025-10-19
3243,23,2,164.69,0,2025-10-19
3244,23,3,10.0,2,2025-10-19
3245,23,4,0.76,17,2025-10-19
3246,23,5,5.0,3,2025-10-19
3247,23,1,8.26,2,2025-10-20
3248,23,2,155.09,0,2025-10-20
3249,23,3,2.0,7,2025-10-20
3250,23,4,0.53,20,2025-10-20
3251,23,1,5.44,1,2025-10-21
3252,23,2,115.87,0,2025-10-21
3253,23,3,3.0,5,2025-10-21
3254,23,4,0.85,16,2025-10-21
3255,23,5,1.0,10,2025-10-21
3256,23,1,3.72,1,2025-10-22
3257,23,2,27.39,0,2025-10-22
3258,23,3,4.0,4,2025-10-22
3259,23,4,0.51,20,2025-10-22
3260,23,5,3.0,5,2025-10-22
3261,23,1,3.01,1,2025-10-23
3262,23,2,93.91,0,2025-10-23
3263,23,3,5.0,3,2025-10-23
3264,23,4,1.01,15,2025-10-23
3265,23,5,3.0,5,2025-10-23
3266,23,1,15.83,3,2025-10-24
3267,23,2,66.14,0,2025-10-24
3268,23,3,2.0,7,2025-10-24
3269,23,4,0.4,22,2025-10-24
3270,23,5,3.0,5,2025-10-24
3271,23,1,3.84,1,2025-10-25
3272,23,2,153.06,0,2025-10-25
3273,23,3,6.0,3,2025-10-25
3274,23,4,1.71,11,2025-10-25
3275,23,1,7.7,2,2025-10-26
3276,23,2,175.75,0,2025-10-26
3277,23,3,3.0,5,2025-10-26
3278,23,4,1.55,12,2025-10-26
3279,23,1,1.88,0,2025-10-27
3280,23,2,123.22,0,2025-10-27
3281,23,3,3.0,5,2025-10-27
3282,23,4,1.1,14,2025-10-27
3283,23,5,5.0,3,2025-10-27
3284,23,1,3.17,1,2025-10-28
3285,23,2,133.8,0,2025-10-28
3286,23,3,8.0,2,2025-10-28
3287,23,4,1.19,14,2025-10-28
3288,23,5,2.0,7,2025-10-28
3289,23,1,7.21,1,2025-10-29
3290,23,2,18.85,1,2025-10-29
3291,23,3,10.0,2,2025-10-29
3292,23,4,0.67,18,2025-10-29
3293,23,1,0.3,0,2025-10-30
3294,23,2,145.05,0,2025-10-30
3295,23,3,9.0,2,2025-10-30
3296,23,4,0.5,20,2025-10-30
3297,23,5,1.0,10,2025-10-30
3298,23,6,1.0,1,2025-10-30
3299,23,1,15.67,3,2025-10-31
3300,23,2,90.8,0,2025-10-31
3301,23,3,9.0,2,2025-10-31
3302,23,4,0.56,19,2025-10-31
3303,23,1,13.72,3,2025-11-01
3304,23,2,67.53,0,2025-11-01
3305,23,3,10.0,2,2025-11-01
3306,23,4,0.4,21,2025-11-01
3307,23,5,2.0,7,2025-11-01
3308,23,1,15.83,3,2025-11-02
3309,23,2,31.39,0,2025-11-02
3310,23,3,3.0,5,2025-11-02
3311,23,4,0.84,16,2025-11-02
3312,23,5,4.0,4,2025-11-02
